"TIME","GEO","WAT_PROC","WAT_SRC","UNIT","Value","Flag and Footnotes"
"2018","Cyprus","Water abstraction for agriculture","Fresh groundwater","Cubic metres per inhabitant","155.16",""
"2018","Cyprus","Water abstraction for agriculture - irrigation","Fresh surface water","Million cubic metres","21.30",""
"2018","Cyprus","Water abstraction for agriculture - irrigation","Fresh surface water","Cubic metres per inhabitant","24.48",""
"2018","Cyprus","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres","135.00",""
"2018","Cyprus","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant","155.16",""
"2018","Cyprus","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for mining and quarrying","Fresh surface water","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for mining and quarrying","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for mining and quarrying","Fresh groundwater","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for mining and quarrying","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for manufacturing industry","Fresh surface water","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for manufacturing industry","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for manufacturing industry","Fresh groundwater","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for manufacturing industry","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for manufacturing industry - cooling","Fresh surface water","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for manufacturing industry - cooling","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for production of electricity - cooling","Fresh surface water","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for production of electricity - cooling","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for production of electricity - cooling","Fresh groundwater","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for production of electricity - cooling","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for construction","Fresh surface water","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for construction","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for construction","Fresh groundwater","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for construction","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for services","Fresh surface water","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for services","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for services","Fresh groundwater","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for services","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for private households","Fresh surface water","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for private households","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction for private households","Fresh groundwater","Million cubic metres",":",""
"2018","Cyprus","Water abstraction for private households","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction - net","Fresh surface water","Million cubic metres",":",""
"2018","Cyprus","Water abstraction - net","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water abstraction - net","Fresh groundwater","Million cubic metres",":",""
"2018","Cyprus","Water abstraction - net","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water returned without use","Fresh surface water","Million cubic metres",":",""
"2018","Cyprus","Water returned without use","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Cyprus","Water returned without use","Fresh groundwater","Million cubic metres",":",""
"2018","Cyprus","Water returned without use","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Latvia","Total gross abstraction","Fresh surface water","Million cubic metres","96.69",""
"2018","Latvia","Total gross abstraction","Fresh surface water","Cubic metres per inhabitant","50.17",""
"2018","Latvia","Total gross abstraction","Fresh groundwater","Million cubic metres","86.53",""
"2018","Latvia","Total gross abstraction","Fresh groundwater","Cubic metres per inhabitant","44.90",""
"2018","Latvia","Water abstraction for public water supply","Fresh surface water","Million cubic metres","26.89",""
"2018","Latvia","Water abstraction for public water supply","Fresh surface water","Cubic metres per inhabitant","13.95",""
"2018","Latvia","Water abstraction for public water supply","Fresh groundwater","Million cubic metres","62.87",""
"2018","Latvia","Water abstraction for public water supply","Fresh groundwater","Cubic metres per inhabitant","32.62",""
"2018","Latvia","Water abstraction for agriculture","Fresh surface water","Million cubic metres","51.11",""
"2018","Latvia","Water abstraction for agriculture","Fresh surface water","Cubic metres per inhabitant","26.52",""
"2018","Latvia","Water abstraction for agriculture","Fresh groundwater","Million cubic metres","3.02",""
"2018","Latvia","Water abstraction for agriculture","Fresh groundwater","Cubic metres per inhabitant","1.56",""
"2018","Latvia","Water abstraction for agriculture - irrigation","Fresh surface water","Million cubic metres","0.20",""
"2018","Latvia","Water abstraction for agriculture - irrigation","Fresh surface water","Cubic metres per inhabitant","0.10",""
"2018","Latvia","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres","0.22",""
"2018","Latvia","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant","0.11",""
"2018","Latvia","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres","50.04",""
"2018","Latvia","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant","25.97",""
"2018","Latvia","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres","0.06",""
"2018","Latvia","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant","0.03",""
"2018","Latvia","Water abstraction for mining and quarrying","Fresh surface water","Million cubic metres","6.82",""
"2018","Latvia","Water abstraction for mining and quarrying","Fresh surface water","Cubic metres per inhabitant","3.54",""
"2018","Latvia","Water abstraction for mining and quarrying","Fresh groundwater","Million cubic metres","5.30",""
"2018","Latvia","Water abstraction for mining and quarrying","Fresh groundwater","Cubic metres per inhabitant","2.75",""
"2018","Latvia","Water abstraction for manufacturing industry","Fresh surface water","Million cubic metres","7.90",""
"2018","Latvia","Water abstraction for manufacturing industry","Fresh surface water","Cubic metres per inhabitant","4.10",""
"2018","Latvia","Water abstraction for manufacturing industry","Fresh groundwater","Million cubic metres","7.76",""
"2018","Latvia","Water abstraction for manufacturing industry","Fresh groundwater","Cubic metres per inhabitant","4.03",""
"2018","Latvia","Water abstraction for manufacturing industry - cooling","Fresh surface water","Million cubic metres",":",""
"2018","Latvia","Water abstraction for manufacturing industry - cooling","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Latvia","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Million cubic metres",":",""
"2018","Latvia","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Latvia","Water abstraction for production of electricity - cooling","Fresh surface water","Million cubic metres","2.33",""
"2018","Latvia","Water abstraction for production of electricity - cooling","Fresh surface water","Cubic metres per inhabitant","1.21",""
"2018","Latvia","Water abstraction for production of electricity - cooling","Fresh groundwater","Million cubic metres","0.17",""
"2018","Latvia","Water abstraction for production of electricity - cooling","Fresh groundwater","Cubic metres per inhabitant","0.09",""
"2018","Latvia","Water abstraction for construction","Fresh surface water","Million cubic metres","0.00",""
"2018","Latvia","Water abstraction for construction","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Latvia","Water abstraction for construction","Fresh groundwater","Million cubic metres","0.02",""
"2018","Latvia","Water abstraction for construction","Fresh groundwater","Cubic metres per inhabitant","0.01",""
"2018","Latvia","Water abstraction for services","Fresh surface water","Million cubic metres","1.61",""
"2018","Latvia","Water abstraction for services","Fresh surface water","Cubic metres per inhabitant","0.84",""
"2018","Latvia","Water abstraction for services","Fresh groundwater","Million cubic metres","4.31",""
"2018","Latvia","Water abstraction for services","Fresh groundwater","Cubic metres per inhabitant","2.24",""
"2018","Latvia","Water abstraction for private households","Fresh surface water","Million cubic metres",":",""
"2018","Latvia","Water abstraction for private households","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Latvia","Water abstraction for private households","Fresh groundwater","Million cubic metres",":",""
"2018","Latvia","Water abstraction for private households","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Latvia","Water abstraction - net","Fresh surface water","Million cubic metres",":",""
"2018","Latvia","Water abstraction - net","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Latvia","Water abstraction - net","Fresh groundwater","Million cubic metres",":",""
"2018","Latvia","Water abstraction - net","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Latvia","Water returned without use","Fresh surface water","Million cubic metres",":",""
"2018","Latvia","Water returned without use","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Latvia","Water returned without use","Fresh groundwater","Million cubic metres",":",""
"2018","Latvia","Water returned without use","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Lithuania","Total gross abstraction","Fresh surface water","Million cubic metres","123.06",""
"2018","Lithuania","Total gross abstraction","Fresh surface water","Cubic metres per inhabitant","43.93",""
"2018","Lithuania","Total gross abstraction","Fresh groundwater","Million cubic metres","162.90",""
"2018","Lithuania","Total gross abstraction","Fresh groundwater","Cubic metres per inhabitant","58.15",""
"2018","Lithuania","Water abstraction for public water supply","Fresh surface water","Million cubic metres","0.31",""
"2018","Lithuania","Water abstraction for public water supply","Fresh surface water","Cubic metres per inhabitant","0.11",""
"2018","Lithuania","Water abstraction for public water supply","Fresh groundwater","Million cubic metres","135.63",""
"2018","Lithuania","Water abstraction for public water supply","Fresh groundwater","Cubic metres per inhabitant","48.41",""
"2018","Lithuania","Water abstraction for agriculture","Fresh surface water","Million cubic metres","53.47",""
"2018","Lithuania","Water abstraction for agriculture","Fresh surface water","Cubic metres per inhabitant","19.09",""
"2018","Lithuania","Water abstraction for agriculture","Fresh groundwater","Million cubic metres","3.66",""
"2018","Lithuania","Water abstraction for agriculture","Fresh groundwater","Cubic metres per inhabitant","1.31",""
"2018","Lithuania","Water abstraction for agriculture - irrigation","Fresh surface water","Million cubic metres","0.27",""
"2018","Lithuania","Water abstraction for agriculture - irrigation","Fresh surface water","Cubic metres per inhabitant","0.10",""
"2018","Lithuania","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres","0.19",""
"2018","Lithuania","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant","0.07",""
"2018","Lithuania","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres","53.10",""
"2018","Lithuania","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant","18.95",""
"2018","Lithuania","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres","0.06",""
"2018","Lithuania","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant","0.02",""
"2018","Lithuania","Water abstraction for mining and quarrying","Fresh surface water","Million cubic metres","14.75",""
"2018","Lithuania","Water abstraction for mining and quarrying","Fresh surface water","Cubic metres per inhabitant","5.27",""
"2018","Lithuania","Water abstraction for mining and quarrying","Fresh groundwater","Million cubic metres","0.13",""
"2018","Lithuania","Water abstraction for mining and quarrying","Fresh groundwater","Cubic metres per inhabitant","0.05",""
"2018","Lithuania","Water abstraction for manufacturing industry","Fresh surface water","Million cubic metres","25.01",""
"2018","Lithuania","Water abstraction for manufacturing industry","Fresh surface water","Cubic metres per inhabitant","8.93",""
"2018","Lithuania","Water abstraction for manufacturing industry","Fresh groundwater","Million cubic metres","6.40",""
"2018","Lithuania","Water abstraction for manufacturing industry","Fresh groundwater","Cubic metres per inhabitant","2.28",""
"2018","Lithuania","Water abstraction for manufacturing industry - cooling","Fresh surface water","Million cubic metres","13.69",""
"2018","Lithuania","Water abstraction for manufacturing industry - cooling","Fresh surface water","Cubic metres per inhabitant","4.89",""
"2018","Lithuania","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Million cubic metres","0.81",""
"2018","Lithuania","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Cubic metres per inhabitant","0.29",""
"2018","Lithuania","Water abstraction for production of electricity - cooling","Fresh surface water","Million cubic metres","15.42",""
"2018","Lithuania","Water abstraction for production of electricity - cooling","Fresh surface water","Cubic metres per inhabitant","5.50",""
"2018","Lithuania","Water abstraction for production of electricity - cooling","Fresh groundwater","Million cubic metres","0.00",""
"2018","Lithuania","Water abstraction for production of electricity - cooling","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Lithuania","Water abstraction for construction","Fresh surface water","Million cubic metres","0.49",""
"2018","Lithuania","Water abstraction for construction","Fresh surface water","Cubic metres per inhabitant","0.18",""
"2018","Lithuania","Water abstraction for construction","Fresh groundwater","Million cubic metres","0.01",""
"2018","Lithuania","Water abstraction for construction","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Lithuania","Water abstraction for services","Fresh surface water","Million cubic metres","0.00",""
"2018","Lithuania","Water abstraction for services","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Lithuania","Water abstraction for services","Fresh groundwater","Million cubic metres","0.68",""
"2018","Lithuania","Water abstraction for services","Fresh groundwater","Cubic metres per inhabitant","0.24",""
"2018","Lithuania","Water abstraction for private households","Fresh surface water","Million cubic metres",":",""
"2018","Lithuania","Water abstraction for private households","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Lithuania","Water abstraction for private households","Fresh groundwater","Million cubic metres","16.01",""
"2018","Lithuania","Water abstraction for private households","Fresh groundwater","Cubic metres per inhabitant","5.72",""
"2018","Lithuania","Water abstraction - net","Fresh surface water","Million cubic metres",":",""
"2018","Lithuania","Water abstraction - net","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Lithuania","Water abstraction - net","Fresh groundwater","Million cubic metres",":",""
"2018","Lithuania","Water abstraction - net","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Lithuania","Water returned without use","Fresh surface water","Million cubic metres",":",""
"2018","Lithuania","Water returned without use","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Lithuania","Water returned without use","Fresh groundwater","Million cubic metres",":",""
"2018","Lithuania","Water returned without use","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Luxembourg","Total gross abstraction","Fresh surface water","Million cubic metres","24.31",""
"2018","Luxembourg","Total gross abstraction","Fresh surface water","Cubic metres per inhabitant","39.99",""
"2018","Luxembourg","Total gross abstraction","Fresh groundwater","Million cubic metres","27.90",""
"2018","Luxembourg","Total gross abstraction","Fresh groundwater","Cubic metres per inhabitant","45.89",""
"2018","Luxembourg","Water abstraction for public water supply","Fresh surface water","Million cubic metres","22.85",""
"2018","Luxembourg","Water abstraction for public water supply","Fresh surface water","Cubic metres per inhabitant","37.59",""
"2018","Luxembourg","Water abstraction for public water supply","Fresh groundwater","Million cubic metres","26.36",""
"2018","Luxembourg","Water abstraction for public water supply","Fresh groundwater","Cubic metres per inhabitant","43.36",""
"2018","Luxembourg","Water abstraction for agriculture","Fresh surface water","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for agriculture","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Luxembourg","Water abstraction for agriculture","Fresh groundwater","Million cubic metres","0.53",""
"2018","Luxembourg","Water abstraction for agriculture","Fresh groundwater","Cubic metres per inhabitant","0.87",""
"2018","Luxembourg","Water abstraction for agriculture - irrigation","Fresh surface water","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for agriculture - irrigation","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Luxembourg","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres","0.13",""
"2018","Luxembourg","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant","0.21",""
"2018","Luxembourg","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Luxembourg","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Luxembourg","Water abstraction for mining and quarrying","Fresh surface water","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for mining and quarrying","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Luxembourg","Water abstraction for mining and quarrying","Fresh groundwater","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for mining and quarrying","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Luxembourg","Water abstraction for manufacturing industry","Fresh surface water","Million cubic metres","0.79",""
"2018","Luxembourg","Water abstraction for manufacturing industry","Fresh surface water","Cubic metres per inhabitant","1.30",""
"2018","Luxembourg","Water abstraction for manufacturing industry","Fresh groundwater","Million cubic metres","1.10",""
"2018","Luxembourg","Water abstraction for manufacturing industry","Fresh groundwater","Cubic metres per inhabitant","1.81",""
"2018","Luxembourg","Water abstraction for manufacturing industry - cooling","Fresh surface water","Million cubic metres","0.44",""
"2018","Luxembourg","Water abstraction for manufacturing industry - cooling","Fresh surface water","Cubic metres per inhabitant","0.72",""
"2018","Luxembourg","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Cubic metres per inhabitant","0.01",""
"2018","Luxembourg","Water abstraction for production of electricity - cooling","Fresh surface water","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for production of electricity - cooling","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Luxembourg","Water abstraction for production of electricity - cooling","Fresh groundwater","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for production of electricity - cooling","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Luxembourg","Water abstraction for construction","Fresh surface water","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for construction","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Luxembourg","Water abstraction for construction","Fresh groundwater","Million cubic metres","0.02",""
"2018","Luxembourg","Water abstraction for construction","Fresh groundwater","Cubic metres per inhabitant","0.03",""
"2018","Luxembourg","Water abstraction for services","Fresh surface water","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for services","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Luxembourg","Water abstraction for services","Fresh groundwater","Million cubic metres","0.21",""
"2018","Luxembourg","Water abstraction for services","Fresh groundwater","Cubic metres per inhabitant","0.34",""
"2018","Luxembourg","Water abstraction for private households","Fresh surface water","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for private households","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Luxembourg","Water abstraction for private households","Fresh groundwater","Million cubic metres","0.00",""
"2018","Luxembourg","Water abstraction for private households","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Luxembourg","Water abstraction - net","Fresh surface water","Million cubic metres",":",""
"2018","Luxembourg","Water abstraction - net","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Luxembourg","Water abstraction - net","Fresh groundwater","Million cubic metres",":",""
"2018","Luxembourg","Water abstraction - net","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Luxembourg","Water returned without use","Fresh surface water","Million cubic metres",":",""
"2018","Luxembourg","Water returned without use","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Luxembourg","Water returned without use","Fresh groundwater","Million cubic metres",":",""
"2018","Luxembourg","Water returned without use","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Hungary","Total gross abstraction","Fresh surface water","Million cubic metres","3,718.00","s"
"2018","Hungary","Total gross abstraction","Fresh surface water","Cubic metres per inhabitant","380.34","s"
"2018","Hungary","Total gross abstraction","Fresh groundwater","Million cubic metres","514.29",""
"2018","Hungary","Total gross abstraction","Fresh groundwater","Cubic metres per inhabitant","52.61",""
"2018","Hungary","Water abstraction for public water supply","Fresh surface water","Million cubic metres","257.07",""
"2018","Hungary","Water abstraction for public water supply","Fresh surface water","Cubic metres per inhabitant","26.30",""
"2018","Hungary","Water abstraction for public water supply","Fresh groundwater","Million cubic metres","370.81",""
"2018","Hungary","Water abstraction for public water supply","Fresh groundwater","Cubic metres per inhabitant","37.93",""
"2018","Hungary","Water abstraction for agriculture","Fresh surface water","Million cubic metres",":",""
"2018","Hungary","Water abstraction for agriculture","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for agriculture","Fresh groundwater","Million cubic metres",":",""
"2018","Hungary","Water abstraction for agriculture","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for agriculture - irrigation","Fresh surface water","Million cubic metres",":",""
"2018","Hungary","Water abstraction for agriculture - irrigation","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres",":",""
"2018","Hungary","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres",":",""
"2018","Hungary","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres",":",""
"2018","Hungary","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for mining and quarrying","Fresh surface water","Million cubic metres",":",""
"2018","Hungary","Water abstraction for mining and quarrying","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for mining and quarrying","Fresh groundwater","Million cubic metres",":",""
"2018","Hungary","Water abstraction for mining and quarrying","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for manufacturing industry","Fresh surface water","Million cubic metres",":",""
"2018","Hungary","Water abstraction for manufacturing industry","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for manufacturing industry","Fresh groundwater","Million cubic metres",":",""
"2018","Hungary","Water abstraction for manufacturing industry","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for manufacturing industry - cooling","Fresh surface water","Million cubic metres",":",""
"2018","Hungary","Water abstraction for manufacturing industry - cooling","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Million cubic metres",":",""
"2018","Hungary","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for production of electricity - cooling","Fresh surface water","Million cubic metres",":",""
"2018","Hungary","Water abstraction for production of electricity - cooling","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for production of electricity - cooling","Fresh groundwater","Million cubic metres",":",""
"2018","Hungary","Water abstraction for production of electricity - cooling","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for construction","Fresh surface water","Million cubic metres",":",""
"2018","Hungary","Water abstraction for construction","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for construction","Fresh groundwater","Million cubic metres",":",""
"2018","Hungary","Water abstraction for construction","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for services","Fresh surface water","Million cubic metres",":",""
"2018","Hungary","Water abstraction for services","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for services","Fresh groundwater","Million cubic metres",":",""
"2018","Hungary","Water abstraction for services","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for private households","Fresh surface water","Million cubic metres",":",""
"2018","Hungary","Water abstraction for private households","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction for private households","Fresh groundwater","Million cubic metres",":",""
"2018","Hungary","Water abstraction for private households","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction - net","Fresh surface water","Million cubic metres",":",""
"2018","Hungary","Water abstraction - net","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Hungary","Water abstraction - net","Fresh groundwater","Million cubic metres",":",""
"2018","Hungary","Water abstraction - net","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Hungary","Water returned without use","Fresh surface water","Million cubic metres",":",""
"2018","Hungary","Water returned without use","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Hungary","Water returned without use","Fresh groundwater","Million cubic metres",":",""
"2018","Hungary","Water returned without use","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Malta","Total gross abstraction","Fresh surface water","Million cubic metres","2.62","e"
"2018","Malta","Total gross abstraction","Fresh surface water","Cubic metres per inhabitant","5.41","e"
"2018","Malta","Total gross abstraction","Fresh groundwater","Million cubic metres","40.11","e"
"2018","Malta","Total gross abstraction","Fresh groundwater","Cubic metres per inhabitant","82.77","e"
"2018","Malta","Water abstraction for public water supply","Fresh surface water","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for public water supply","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for public water supply","Fresh groundwater","Million cubic metres","14.24",""
"2018","Malta","Water abstraction for public water supply","Fresh groundwater","Cubic metres per inhabitant","29.38",""
"2018","Malta","Water abstraction for agriculture","Fresh surface water","Million cubic metres","1.25","e"
"2018","Malta","Water abstraction for agriculture","Fresh surface water","Cubic metres per inhabitant","2.58","e"
"2018","Malta","Water abstraction for agriculture","Fresh groundwater","Million cubic metres","23.38","e"
"2018","Malta","Water abstraction for agriculture","Fresh groundwater","Cubic metres per inhabitant","48.23","e"
"2018","Malta","Water abstraction for agriculture - irrigation","Fresh surface water","Million cubic metres","1.02","e"
"2018","Malta","Water abstraction for agriculture - irrigation","Fresh surface water","Cubic metres per inhabitant","2.11","e"
"2018","Malta","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres","22.28","e"
"2018","Malta","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant","45.98","e"
"2018","Malta","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for mining and quarrying","Fresh surface water","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for mining and quarrying","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for mining and quarrying","Fresh groundwater","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for mining and quarrying","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for manufacturing industry","Fresh surface water","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for manufacturing industry","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for manufacturing industry","Fresh groundwater","Million cubic metres","1.00","e"
"2018","Malta","Water abstraction for manufacturing industry","Fresh groundwater","Cubic metres per inhabitant","2.06","e"
